date,time,ID,refl_rad_min,refl_rad_avg,refl_rad_max,in_rad_min,in_rad_avg,in_rad_max
2/17/20,13:53:20,200217_TRI_A_2,153,154.2,155,748,748.53,750
2/17/20,13:54:20,200217_TRI_A_2,153,153.56,154,741,746.3,748
2/17/20,13:55:20,200217_TRI_A_2,150,152.43,153,730,742.4,745
2/17/20,13:56:20,200217_TRI_A_2,151,152.66,154,736,741.85,744
2/17/20,13:57:20,200217_TRI_A_2,152,152.48,153,740,741.53,743
2/28/20,10:39:19,200228_RYE_A_1,119,120.18,121,652,652.81,654
2/28/20,10:40:19,200228_RYE_A_1,121,121.8,122,653,654.25,655
2/28/20,10:41:19,200228_RYE_A_1,122,123.18,125,655,656.58,659
2/28/20,10:42:19,200228_RYE_A_1,125,125.21,126,659,660.01,661
2/28/20,10:43:19,200228_RYE_A_1,124,126.05,127,660,662.3,664
2/28/20,10:44:19,200228_RYE_A_1,127,127.33,128,664,665.96,668
2/28/20,10:45:19,200228_RYE_A_1,128,129.71,132,668,671.31,674
2/28/20,10:46:19,200228_RYE_A_1,131,131.5,132,673,675.35,677
2/28/20,10:47:19,200228_RYE_A_1,132,132.61,133,677,678.5,680
2/28/20,10:48:19,200228_RYE_A_1,133,133.41,134,680,681.38,683
2/28/20,10:49:19,200228_RYE_A_1,133,134.18,135,682,683.91,686
2/28/20,10:50:19,200228_RYE_A_1,135,135.63,137,686,686.73,689
2/28/20,10:51:19,200228_RYE_A_1,136,136.43,137,688,689.28,690
2/28/20,10:52:19,200228_RYE_A_1,136,136.43,137,689,690.66,692
2/28/20,10:53:19,200228_RYE_A_1,136,136.81,137,692,692.56,694
2/28/20,10:54:19,200228_RYE_A_1,137,138.01,139,694,695.08,697
2/28/20,10:55:19,200228_RYE_A_1,138,138.16,139,696,697.41,699
2/28/20,10:56:19,200228_RYE_A_1,138,139.05,140,699,701.03,702
2/28/20,10:57:19,200228_RYE_A_1,139,139.18,140,702,703.08,705
2/28/20,10:58:19,200228_RYE_A_1,139,140.35,142,704,706.33,709
2/28/20,10:59:19,200228_RYE_A_1,141,141.51,143,708,709.5,712
2/28/20,11:00:19,200228_RYE_A_1,141,141.93,143,711,711.58,713
2/28/20,11:01:19,200228_RYE_A_1,142,142.26,143,712,713.86,716
2/28/20,11:02:19,200228_RYE_A_1,142,142.93,144,715,716.53,718
2/28/20,11:03:19,200228_RYE_A_1,143,143,143,718,719,720
2/28/20,11:04:19,200228_RYE_A_1,143,144.13,145,720,721.48,722
2/28/20,11:05:19,200228_RYE_A_1,143,143.96,145,722,723.3,725
2/28/20,11:06:19,200228_RYE_A_1,144,144.48,145,725,725.56,727
2/28/20,11:07:19,200228_RYE_A_1,145,145.3,146,726,728,729
2/28/20,11:08:19,200228_RYE_A_1,145,145.6,147,729,730.28,732
2/28/20,11:10:19,200228_RYE_A_2,142,146.1,152,579,743.43,841
2/28/20,11:11:19,200228_RYE_A_2,148,148.48,149,727,729.61,731
2/28/20,11:12:19,200228_RYE_A_2,149,149.31,150,730,731.71,733
2/28/20,11:13:19,200228_RYE_A_2,149,149.96,150,733,733.98,735
2/28/20,11:14:19,200228_RYE_A_2,149,149.66,150,734,734.9,736
2/28/20,11:15:19,200228_RYE_A_2,149,149.93,150,736,736.51,738
2/28/20,11:16:19,200228_RYE_A_2,150,151.01,152,738,738.96,740
2/28/20,11:17:19,200228_RYE_A_2,150,150.96,151,739,739.91,741
2/28/20,11:18:19,200228_RYE_A_2,150,151.13,152,740,741.7,743
2/28/20,11:19:19,200228_RYE_A_2,151,151.43,152,743,743.41,744
2/28/20,11:20:19,200228_RYE_A_2,151,151.68,152,744,745.35,747
2/28/20,11:21:19,200228_RYE_A_2,152,152.21,153,746,747.68,749
2/28/20,11:22:19,200228_RYE_A_2,152,153.21,154,749,750.75,752
2/28/20,11:23:19,200228_RYE_A_2,153,153.46,154,751,752.96,754
2/28/20,11:24:19,200228_RYE_A_2,152,152.78,153,754,754.26,755
2/28/20,11:25:19,200228_RYE_A_2,152,153.21,154,754,755.98,757
2/28/20,11:26:19,200228_RYE_A_2,153,153.95,155,757,758.43,760
2/28/20,11:27:19,200228_RYE_A_2,153,153.21,154,758,758.85,760
2/28/20,11:28:19,200228_RYE_A_2,153,153.43,154,759,760.46,761
2/28/20,11:29:19,200228_RYE_A_2,153,153.45,154,761,761.81,764
2/28/20,11:30:19,200228_RYE_A_2,153,153.96,155,762,763.76,766
2/28/20,11:31:19,200228_RYE_A_2,155,155.06,156,765,766.21,767
2/28/20,11:32:19,200228_RYE_A_2,155,155.61,156,767,768.46,770
2/28/20,11:33:19,200228_RYE_A_2,156,156.43,157,770,771.05,772
2/28/20,11:34:19,200228_RYE_A_2,155,156.05,157,771,772.01,774
2/28/20,11:35:19,200228_RYE_A_2,157,157,157,773,774.16,775
2/28/20,11:36:19,200228_RYE_A_2,156,156.63,157,774,775.21,776
2/28/20,11:37:19,200228_RYE_A_2,157,157.03,158,776,776.81,778
2/28/20,11:38:19,200228_RYE_A_2,157,157.2,158,778,778.38,780
2/28/20,11:39:19,200228_RYE_A_2,158,158.23,159,779,781.1,782
2/28/20,11:45:19,200228_RYE_A_3,154,168.45,175,601,792.48,923
2/28/20,11:46:19,200228_RYE_A_3,171,173.01,174,787,789.56,790
2/28/20,11:47:19,200228_RYE_A_3,172,172.16,173,789,789.73,790
2/28/20,11:48:19,200228_RYE_A_3,171,172.05,173,789,789.9,791
2/28/20,11:49:19,200228_RYE_A_3,172,172.78,175,790,791.03,793
2/28/20,11:50:19,200228_RYE_A_3,172,172.68,174,791,792.3,793
2/28/20,11:51:19,200228_RYE_A_3,172,172.31,173,792,793.06,795
2/28/20,11:52:19,200228_RYE_A_3,172,173.31,175,788,795.18,798
2/28/20,11:53:19,200228_RYE_A_3,174,174.85,175,797,798.58,800
2/28/20,11:54:19,200228_RYE_A_3,174,174.48,175,799,799.88,801
2/28/20,11:55:19,200228_RYE_A_3,174,174.88,177,800,801.81,803
2/28/20,11:56:19,200228_RYE_A_3,174,174.65,175,802,802.45,803
2/28/20,11:57:19,200228_RYE_A_3,174,175,176,803,803.13,804
2/28/20,11:58:19,200228_RYE_A_3,174,174.73,176,802,803.41,804
2/28/20,11:59:19,200228_RYE_A_3,174,174.9,176,803,804.55,806
2/28/20,12:00:19,200228_RYE_A_3,174,174.63,175,805,805.65,807
2/28/20,12:01:19,200228_RYE_A_3,175,176.1,177,806,807.65,809
2/28/20,12:02:19,200228_RYE_A_3,176,176.66,177,809,809.61,811
2/28/20,12:03:19,200228_RYE_A_3,175,175.71,177,809,810.03,811
2/28/20,12:04:19,200228_RYE_A_3,175,176.26,178,811,811.78,812
2/28/20,12:05:19,200228_RYE_A_3,176,176.46,178,812,812.98,814
2/28/20,12:06:19,200228_RYE_A_3,176,176.26,177,813,813.36,814
2/28/20,12:07:19,200228_RYE_A_3,176,176.56,177,814,814.35,815
2/28/20,12:08:19,200228_RYE_A_3,176,176.81,178,814,815.33,816
2/28/20,12:09:19,200228_RYE_A_3,176,176.33,177,815,815.58,817
2/28/20,12:10:19,200228_RYE_A_3,176,176.71,177,816,816.91,818
2/28/20,12:11:19,200228_RYE_A_3,177,177.68,179,817,818.1,819
2/28/20,12:12:19,200228_RYE_A_3,177,177.58,178,818,819.05,821
2/28/20,12:13:19,200228_RYE_A_3,176,177.18,178,818,819.83,821
2/28/20,12:14:19,200228_RYE_A_3,177,177.95,179,820,821.4,823
2/28/20,12:19:19,200228_RYE_A_4,163,174.45,178,630,818.05,942
2/28/20,12:20:19,200228_RYE_A_4,175,176.81,178,823,823.86,825
2/28/20,12:21:19,200228_RYE_A_4,176,176.83,177,823,824.53,826
2/28/20,12:22:19,200228_RYE_A_4,177,177.85,179,825,825.53,827
2/28/20,12:23:19,200228_RYE_A_4,178,178.31,179,826,826.68,828
2/28/20,12:24:19,200228_RYE_A_4,178,178.05,179,826,827.15,828
2/28/20,12:25:19,200228_RYE_A_4,177,177.58,179,828,828.36,829
2/28/20,12:26:19,200228_RYE_A_4,178,178.45,179,828,829.23,830
2/28/20,12:27:19,200228_RYE_A_4,177,177.46,179,827,827.53,829
2/28/20,12:28:19,200228_RYE_A_4,177,177.65,178,827,828.58,830
2/28/20,12:29:19,200228_RYE_A_4,177,177.28,178,829,829.51,830
2/28/20,12:30:19,200228_RYE_A_4,177,177.41,178,830,830.65,832
2/28/20,12:31:19,200228_RYE_A_4,177,178.13,179,831,832.41,834
2/28/20,12:32:19,200228_RYE_A_4,178,178.76,180,833,834.46,835
2/28/20,12:33:19,200228_RYE_A_4,177,177.8,179,833,834.01,835
2/28/20,12:34:19,200228_RYE_A_4,176,177.15,178,832,833.23,834
2/28/20,12:35:19,200228_RYE_A_4,176,176.86,178,831,832.1,833
2/28/20,12:36:19,200228_RYE_A_4,177,177.9,179,829,832.48,835
2/28/20,12:37:19,200228_RYE_A_4,177,177.76,178,832,833.58,835
2/28/20,12:38:19,200228_RYE_A_4,176,177.25,178,832,833,834
2/28/20,12:39:19,200228_RYE_A_4,176,176.95,177,832,833.15,834
2/28/20,12:40:19,200228_RYE_A_4,176,177.25,179,832,833.81,836
2/28/20,12:41:19,200228_RYE_A_4,177,178.08,179,835,835.63,837
2/28/20,12:42:19,200228_RYE_A_4,178,179.31,180,837,838.5,839
2/28/20,12:43:19,200228_RYE_A_4,178,178.78,180,837,838.86,840
2/28/20,12:44:19,200228_RYE_A_4,179,179.06,180,839,839.98,841
2/28/20,12:45:19,200228_RYE_A_4,179,179.8,181,839,840.98,842
2/28/20,12:46:19,200228_RYE_A_4,179,179.4,180,839,840.6,842
2/28/20,12:47:19,200228_RYE_A_4,178,178.93,180,839,840.11,841
2/28/20,12:48:19,200228_RYE_A_4,178,178.36,179,838,839.75,841
2/28/20,12:51:19,200228_RYE_B_1,164,169.08,171,590,831.48,866
2/28/20,12:52:19,200228_RYE_B_1,169,169,169,843,844.75,846
2/28/20,12:53:19,200228_RYE_B_1,169,169.65,171,844,845.1,846
2/28/20,12:54:19,200228_RYE_B_1,170,170.56,171,801,843.9,848
2/28/20,12:55:19,200228_RYE_B_1,169,170.33,171,846,847.3,849
2/28/20,12:56:19,200228_RYE_B_1,170,171.03,172,847,847.51,848
2/28/20,12:57:19,200228_RYE_B_1,170,170.4,171,846,846.95,848
2/28/20,12:58:19,200228_RYE_B_1,170,170.83,172,847,847.35,848
2/28/20,12:59:19,200228_RYE_B_1,170,170.45,171,844,846.28,848
2/28/20,13:00:19,200228_RYE_B_1,170,170.8,171,846,846.8,848
2/28/20,13:01:19,200228_RYE_B_1,169,170.4,171,837,845.55,848
2/28/20,13:02:19,200228_RYE_B_1,171,171.53,172,846,846.7,848
2/28/20,13:03:19,200228_RYE_B_1,171,171.93,174,846,847.61,851
2/28/20,13:04:19,200228_RYE_B_1,171,172.6,174,847,849.1,851
2/28/20,13:05:19,200228_RYE_B_1,167,171.46,173,824,844.63,849
2/28/20,13:06:19,200228_RYE_B_1,165,168.71,171,813,829.61,841
2/28/20,13:07:19,200228_RYE_B_1,162,167.23,171,801,823.35,838
2/28/20,13:08:19,200228_RYE_B_1,164,169.11,172,813,837.76,850
2/28/20,13:09:19,200228_RYE_B_1,164,170.96,173,807,842.16,853
2/28/20,13:10:19,200228_RYE_B_1,170,172,173,840,847.5,853
2/28/20,13:11:19,200228_RYE_B_1,160,166.91,171,795,827.2,849
2/28/20,13:12:19,200228_RYE_B_1,157,167.81,174,777,829.86,860
2/28/20,13:13:19,200228_RYE_B_1,155,165.41,171,766,817.73,843
2/28/20,13:14:19,200228_RYE_B_1,169,172.5,176,832,847.41,863
2/28/20,13:15:19,200228_RYE_B_1,166,173.21,176,815,851.23,867
2/28/20,13:16:19,200228_RYE_B_1,155,164.73,171,767,812.2,840
2/28/20,13:17:19,200228_RYE_B_1,150,156.15,168,740,767.63,819
2/28/20,13:18:19,200228_RYE_B_1,153,157.68,162,755,777.21,795
2/28/20,13:19:19,200228_RYE_B_1,141,157.36,164,702,775.9,805
2/28/20,13:20:19,200228_RYE_B_1,147,165.96,179,726,814.93,874
2/28/20,13:28:19,200228_RYE_B_2,169,178.51,187,711,835.9,871
2/28/20,13:29:19,200228_RYE_B_2,180,182.4,186,840,851.36,871
2/28/20,13:30:19,200228_RYE_B_2,170,177.46,183,803,832.58,856
2/28/20,13:31:19,200228_RYE_B_2,178,181.75,186,834,849.15,867
2/28/20,13:32:19,200228_RYE_B_2,175,178.76,183,818,834.56,849
2/28/20,13:33:19,200228_RYE_B_2,174,178.85,183,815,836.36,857
2/28/20,13:34:19,200228_RYE_B_2,177,182.45,186,832,852.9,864
2/28/20,13:35:19,200228_RYE_B_2,159,178.9,186,753,833.91,862
2/28/20,13:36:19,200228_RYE_B_2,177,181.81,186,824,843.98,860
2/28/20,13:37:19,200228_RYE_B_2,167,174.71,180,780,811.38,836
2/28/20,13:38:19,200228_RYE_B_2,155,163.78,171,728,763.46,794
2/28/20,13:39:19,200228_RYE_B_2,166,173.21,178,772,804.81,825
2/28/20,13:40:19,200228_RYE_B_2,157,168.73,180,737,787.15,838
2/28/20,13:41:19,200228_RYE_B_2,156,163.7,174,732,764.8,811
2/28/20,13:42:19,200228_RYE_B_2,153,162.28,174,722,764.1,820
2/28/20,13:43:19,200228_RYE_B_2,160,166.6,173,752,779.31,807
2/28/20,13:44:19,200228_RYE_B_2,160,164.38,172,748,768.51,799
2/28/20,13:45:19,200228_RYE_B_2,171,178.88,189,796,830,875
2/28/20,13:46:19,200228_RYE_B_2,152,162.78,173,710,760.18,805
2/28/20,13:47:19,200228_RYE_B_2,139,148.96,159,656,697.28,741
2/28/20,13:48:19,200228_RYE_B_2,152,175.25,185,712,812.01,855
2/28/20,13:49:19,200228_RYE_B_2,163,170.38,176,762,792.38,818
2/28/20,13:50:19,200228_RYE_B_2,150,160.83,168,710,755,787
2/28/20,13:51:19,200228_RYE_B_2,166,180.31,188,777,838.75,870
2/28/20,13:52:19,200228_RYE_B_2,161,175.6,186,756,816.9,864
2/28/20,13:53:19,200228_RYE_B_2,169,177.65,184,790,825.05,850
2/28/20,13:54:19,200228_RYE_B_2,174,178.21,181,803,822.73,839
2/28/20,13:55:19,200228_RYE_B_2,163,172.73,177,764,802.78,822
2/28/20,13:56:19,200228_RYE_B_2,176,179.21,182,817,832.16,844
2/28/20,13:57:19,200228_RYE_B_2,168,178.03,182,667,819.28,840
2/28/20,13:59:19,200228_RYE_B_3,172,176.58,180,794,818.43,837
2/28/20,14:00:19,200228_RYE_B_3,160,165.86,175,745,772.76,810
2/28/20,14:01:19,200228_RYE_B_3,164,174.56,181,756,805.03,833
2/28/20,14:02:19,200228_RYE_B_3,149,155,162,690,718.95,756
2/28/20,14:03:19,200228_RYE_B_3,143,159.23,176,667,734.71,807
2/28/20,14:04:19,200228_RYE_B_3,168,172.98,178,772,793.56,814
2/28/20,14:05:19,200228_RYE_B_3,166,170.01,176,765,780.91,809
2/28/20,14:06:19,200228_RYE_B_3,167,175.56,185,744,803,840
2/28/20,14:07:19,200228_RYE_B_3,170,175.91,183,777,801.88,829
2/28/20,14:08:19,200228_RYE_B_3,175,186.91,194,796,852.18,885
2/28/20,14:09:19,200228_RYE_B_3,163,183.28,193,749,834.73,878
2/28/20,14:10:19,200228_RYE_B_3,149,161.11,176,691,743.7,803
2/28/20,14:11:19,200228_RYE_B_3,158,173.36,184,732,793.26,839
2/28/20,14:12:19,200228_RYE_B_3,149,171.56,187,679,782.18,846
2/28/20,14:13:19,200228_RYE_B_3,104,127.95,147,489,590.48,676
2/28/20,14:14:19,200228_RYE_B_3,82,92.81,104,394,440.88,492
2/28/20,14:15:19,200228_RYE_B_3,83,89.3,97,392,423.66,454
2/28/20,14:16:19,200228_RYE_B_3,91,94.76,97,434,448.36,461
2/28/20,14:17:19,200228_RYE_B_3,83,90.58,97,398,431.78,460
2/28/20,14:18:19,200228_RYE_B_3,90,111.58,123,428,522.2,573
2/28/20,14:19:19,200228_RYE_B_3,96,105.5,115,453,495.7,539
2/28/20,14:20:19,200228_RYE_B_3,91,111.98,136,432,522.71,628
2/28/20,14:21:19,200228_RYE_B_3,81,88.66,102,388,422.93,486
2/28/20,14:22:19,200228_RYE_B_3,87,107.38,126,412,502.1,584
2/28/20,14:23:19,200228_RYE_B_3,123,142.86,168,567,656.15,763
2/28/20,14:24:19,200228_RYE_B_3,155,162.13,169,706,738.61,771
2/28/20,14:25:19,200228_RYE_B_3,122,143.3,156,565,657.45,715
2/28/20,14:26:19,200228_RYE_B_3,125,145.43,154,582,665.9,704
2/28/20,14:27:19,200228_RYE_B_3,143,157.85,168,653,717.66,761
2/28/20,14:28:19,200228_RYE_B_3,128,140.16,145,592,642.08,665
2/28/20,14:32:19,200228_RYE_B_4,69,77.5,83,248,355.73,393
2/28/20,14:33:19,200228_RYE_B_4,69,71.78,73,337,347.78,357
2/28/20,14:34:19,200228_RYE_B_4,73,85.95,94,357,413,451
2/28/20,14:35:19,200228_RYE_B_4,96,119.21,143,457,559.13,661
2/28/20,14:36:19,200228_RYE_B_4,117,138.2,162,548,643.08,744
2/28/20,14:37:19,200228_RYE_B_4,114,133.3,149,533,618.3,690
2/28/20,14:38:19,200228_RYE_B_4,102,115.75,139,481,542.81,641
2/28/20,14:39:19,200228_RYE_B_4,141,174.13,194,648,795.38,886
2/28/20,14:40:19,200228_RYE_B_4,157,178.38,194,730,816.68,881
2/28/20,14:41:19,200228_RYE_B_4,175,185.4,194,799,847.91,884
2/28/20,14:42:19,200228_RYE_B_4,162,177.61,193,749,813.95,875
2/28/20,14:43:19,200228_RYE_B_4,185,190.3,192,846,870.05,877
2/28/20,14:44:19,200228_RYE_B_4,187,190.55,192,859,871.25,876
2/28/20,14:45:19,200228_RYE_B_4,187,189.46,191,856,865.98,871
2/28/20,14:46:19,200228_RYE_B_4,168,177.78,188,769,811.51,855
2/28/20,14:47:19,200228_RYE_B_4,161,173.55,182,737,790.81,830
2/28/20,14:48:19,200228_RYE_B_4,124,139.86,160,584,648.7,732
2/28/20,14:49:19,200228_RYE_B_4,120,134.98,159,563,627.1,725
2/28/20,14:50:19,200228_RYE_B_4,143,157.8,164,662,723.16,749
2/28/20,14:51:19,200228_RYE_B_4,107,134.75,144,510,624.91,665
2/28/20,14:52:19,200228_RYE_B_4,95,105.55,117,448,497.33,546
2/28/20,14:53:19,200228_RYE_B_4,111,129.75,148,520,600.38,680
2/28/20,14:54:19,200228_RYE_B_4,139,148.08,156,643,681.3,709
2/28/20,14:55:19,200228_RYE_B_4,153,162.05,167,699,739.9,765
2/28/20,14:56:19,200228_RYE_B_4,134,155.38,165,622,710.03,751
2/28/20,14:57:19,200228_RYE_B_4,128,140.83,153,596,650.18,698
2/28/20,14:58:19,200228_RYE_B_4,124,139.05,152,578,643.28,695
2/28/20,14:59:19,200228_RYE_B_4,143,150.93,159,659,694.18,732
2/28/20,15:00:19,200228_RYE_B_4,150,156.2,160,694,718.53,734
2/28/20,15:01:19,200228_RYE_B_4,160,161.4,163,731,736.11,739
3/5/20,10:31:47,200305_TRI_A_1,115,116.16,117,651,651.98,653
3/5/20,10:32:47,200305_TRI_A_1,117,118.21,119,653,654.63,656
3/5/20,10:33:47,200305_TRI_A_1,119,119.75,121,656,658.26,660
3/5/20,10:34:47,200305_TRI_A_1,120,122.05,123,660,662.61,665
3/5/20,10:35:47,200305_TRI_A_1,122,123.15,124,664,665.96,668
3/5/20,10:36:47,200305_TRI_A_1,124,125.3,127,668,670.18,673
3/5/20,10:37:47,200305_TRI_A_1,125,126.1,128,672,673.46,675
3/5/20,10:38:47,200305_TRI_A_1,126,126.66,127,675,676.65,678
3/5/20,10:39:47,200305_TRI_A_1,127,128.08,129,677,679.7,681
3/5/20,10:40:47,200305_TRI_A_1,128,128.3,129,681,682.1,684
3/5/20,10:41:47,200305_TRI_A_1,129,129.38,132,684,684.76,688
3/5/20,10:42:47,200305_TRI_A_1,130,131.11,132,688,689.2,691
3/5/20,10:43:47,200305_TRI_A_1,131,132.26,133,691,692.23,694
3/5/20,10:44:47,200305_TRI_A_1,132,133.2,135,694,695.53,698
3/5/20,10:45:47,200305_TRI_A_1,132,133.15,135,697,698.03,699
3/5/20,10:46:47,200305_TRI_A_1,132,133.35,135,699,700.05,702
3/5/20,10:47:47,200305_TRI_A_1,133,134.01,135,701,702.75,704
3/5/20,10:48:47,200305_TRI_A_1,133,133.98,136,703,704.51,707
3/5/20,10:49:47,200305_TRI_A_1,134,135.15,136,706,708.43,710
3/5/20,10:50:47,200305_TRI_A_1,135,135.9,137,709,711.15,713
3/5/20,10:51:47,200305_TRI_A_1,135,136.61,138,713,713.85,715
3/5/20,10:52:47,200305_TRI_A_1,136,136.31,137,715,715.86,718
3/5/20,10:53:47,200305_TRI_A_1,136,137.46,139,717,718.78,720
3/5/20,10:54:47,200305_TRI_A_1,136,137.15,138,720,720.78,722
3/5/20,10:55:47,200305_TRI_A_1,137,137.26,138,722,722.81,724
3/5/20,10:56:47,200305_TRI_A_1,137,137.73,139,723,724.76,726
3/5/20,10:57:47,200305_TRI_A_1,137,137.9,139,726,726.73,728
3/5/20,10:58:47,200305_TRI_A_1,137,138.21,140,728,729.25,730
3/5/20,10:59:47,200305_TRI_A_1,138,138.88,140,731,732.01,734
3/5/20,11:00:47,200305_TRI_A_1,138,139.33,141,734,734.61,736
3/5/20,11:03:47,200305_TRI_A_2,128,139.95,144,442,721.11,790
3/5/20,11:04:47,200305_TRI_A_2,143,143.63,145,741,742.28,744
3/5/20,11:05:47,200305_TRI_A_2,144,144.01,145,743,743.83,745
3/5/20,11:06:47,200305_TRI_A_2,144,144.06,145,744,745.26,746
3/5/20,11:07:47,200305_TRI_A_2,144,144.81,146,746,747.51,749
3/5/20,11:08:47,200305_TRI_A_2,144,144.8,146,748,749.31,751
3/5/20,11:09:47,200305_TRI_A_2,144,145.53,147,750,751.55,753
3/5/20,11:10:47,200305_TRI_A_2,145,145.35,146,752,752.76,754
3/5/20,11:11:47,200305_TRI_A_2,145,146.08,147,754,755.71,757
3/5/20,11:12:47,200305_TRI_A_2,146,146.28,147,756,757.46,759
3/5/20,11:13:47,200305_TRI_A_2,146,146.3,147,759,759.58,760
3/5/20,11:14:47,200305_TRI_A_2,146,146.98,149,760,761.73,764
3/5/20,11:15:47,200305_TRI_A_2,146,147.31,149,763,763.88,764
3/5/20,11:16:47,200305_TRI_A_2,147,147.63,149,765,766.28,768
3/5/20,11:17:47,200305_TRI_A_2,147,148.2,149,767,768.21,769
3/5/20,11:18:47,200305_TRI_A_2,148,148.18,149,769,770.01,771
3/5/20,11:19:47,200305_TRI_A_2,149,149.05,150,771,771.56,772
3/5/20,11:20:47,200305_TRI_A_2,148,149.31,151,772,773.06,774
3/5/20,11:21:47,200305_TRI_A_2,148,149.25,150,772,774.2,775
3/5/20,11:22:47,200305_TRI_A_2,148,148.96,149,774,775.05,777
3/5/20,11:23:47,200305_TRI_A_2,149,149.78,152,777,778.16,782
3/5/20,11:24:47,200305_TRI_A_2,150,150.85,152,780,780.66,781
3/5/20,11:25:47,200305_TRI_A_2,150,150.53,151,780,782.65,784
3/5/20,11:26:47,200305_TRI_A_2,150,151.31,153,784,785.31,787
3/5/20,11:27:47,200305_TRI_A_2,151,152.06,153,786,788.36,790
3/5/20,11:28:47,200305_TRI_A_2,151,151.91,152,789,789.7,791
3/5/20,11:29:47,200305_TRI_A_2,151,151.95,152,790,791.25,792
3/5/20,11:30:47,200305_TRI_A_2,152,152.5,154,792,792.55,794
3/5/20,11:31:47,200305_TRI_A_2,151,152.36,154,792,793.21,794
3/5/20,11:32:47,200305_TRI_A_2,153,153.6,154,794,795.33,796
3/5/20,11:36:47,200305_TRI_A_3,153,157.33,158,804,807.33,810
3/5/20,11:37:47,200305_TRI_A_3,158,158.23,159,808,809.83,811
3/5/20,11:38:47,200305_TRI_A_3,158,158.73,159,811,811.6,812
3/5/20,11:39:47,200305_TRI_A_3,158,159.15,160,802,812.11,813
3/5/20,11:40:47,200305_TRI_A_3,159,159.18,160,813,813.35,814
3/5/20,11:41:47,200305_TRI_A_3,158,158.96,160,814,814.01,815
3/5/20,11:42:47,200305_TRI_A_3,158,159.06,160,814,814.86,816
3/5/20,11:43:47,200305_TRI_A_3,159,159.96,160,816,816.91,818
3/5/20,11:44:47,200305_TRI_A_3,159,159.86,161,816,818.1,819
3/5/20,11:45:47,200305_TRI_A_3,159,159.85,160,817,818.18,819
3/5/20,11:46:47,200305_TRI_A_3,159,160.28,161,817,819.51,822
3/5/20,11:47:47,200305_TRI_A_3,159,159.95,161,821,822.88,825
3/5/20,11:48:47,200305_TRI_A_3,159,159.85,161,824,825.08,826
3/5/20,11:49:47,200305_TRI_A_3,160,160.3,161,826,827,828
3/5/20,11:50:47,200305_TRI_A_3,160,160.28,161,827,827.43,829
3/5/20,11:51:47,200305_TRI_A_3,160,160.85,161,828,829.6,832
3/5/20,11:52:47,200305_TRI_A_3,160,160.73,161,830,830.78,832
3/5/20,11:53:47,200305_TRI_A_3,161,161.86,163,831,832.8,834
3/5/20,11:54:47,200305_TRI_A_3,162,163.4,164,833,835.11,837
3/5/20,11:55:47,200305_TRI_A_3,162,163.21,165,834,835.3,836
3/5/20,11:56:47,200305_TRI_A_3,162,163.33,165,836,836.76,838
3/5/20,11:57:47,200305_TRI_A_3,162,162.96,164,836,837.46,839
3/5/20,11:58:47,200305_TRI_A_3,162,162.61,164,836,837.11,838
3/5/20,11:59:47,200305_TRI_A_3,162,163.28,164,838,839.55,840
3/5/20,12:00:47,200305_TRI_A_3,163,163.76,165,839,840.51,842
3/5/20,12:01:47,200305_TRI_A_3,163,163.46,165,840,840.58,842
3/5/20,12:02:47,200305_TRI_A_3,164,164,164,842,842.6,844
3/5/20,12:03:47,200305_TRI_A_3,164,164.41,165,843,844.01,845
3/5/20,12:04:47,200305_TRI_A_3,164,164.51,165,845,845.78,846
3/5/20,12:05:47,200305_TRI_A_3,164,164.73,166,846,846.65,848
3/5/20,12:07:47,200305_TRI_A_4,146,157.21,166,636,838.55,910
3/5/20,12:08:47,200305_TRI_A_4,158,159.05,160,841,842.18,843
3/5/20,12:09:47,200305_TRI_A_4,159,159.75,161,842,843.18,845
3/5/20,12:10:47,200305_TRI_A_4,159,159.81,160,843,844.11,845
3/5/20,12:11:47,200305_TRI_A_4,159,159.4,160,844,844.48,845
3/5/20,12:12:47,200305_TRI_A_4,159,159.33,160,843,844.11,845
3/5/20,12:13:47,200305_TRI_A_4,159,160.26,162,845,846.06,848
3/5/20,12:14:47,200305_TRI_A_4,160,160.15,161,846,846.55,847
3/5/20,12:15:47,200305_TRI_A_4,159,159.96,160,846,847,848
3/5/20,12:16:47,200305_TRI_A_4,160,160,160,845,846.75,848
3/5/20,12:17:47,200305_TRI_A_4,160,160.7,161,846,847.2,848
3/5/20,12:18:47,200305_TRI_A_4,161,161.18,162,847,848.1,849
3/5/20,12:19:47,200305_TRI_A_4,161,161.15,162,848,848.83,850
3/5/20,12:20:47,200305_TRI_A_4,161,161.76,163,851,853.73,855
3/5/20,12:21:47,200305_TRI_A_4,161,161.93,162,852,853.03,854
3/5/20,12:22:47,200305_TRI_A_4,161,161.71,162,852,852.81,854
3/5/20,12:23:47,200305_TRI_A_4,161,161.41,162,851,852.33,854
3/5/20,12:24:47,200305_TRI_A_4,161,162.11,163,851,853.6,855
3/5/20,12:25:47,200305_TRI_A_4,161,161.83,162,851,852.91,855
3/5/20,12:26:47,200305_TRI_A_4,162,162.38,163,854,854.86,856
3/5/20,12:27:47,200305_TRI_A_4,162,162.46,163,853,855.05,857
3/5/20,12:28:47,200305_TRI_A_4,162,162.63,163,854,855.35,857
3/5/20,12:29:47,200305_TRI_A_4,162,162.86,163,855,855.53,857
